taxon_id	organism	taxon_of_expectation	expected_number_of_peptide	peptide	number_of_final_peptide	expected_number_reached	polyprotein_fully_covered	unannotated_parts	relevant_annotation	matchID	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	duplicated	overlapping	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide
118140	Teschovirus A	Picornaviridae	11	12	12	True	True	0	True	5131	CDD	2.55484E-27	InterPro:IPR033703	cd00205	rhv_like	249	468	1079	1739	False	False	0	0	0
118140	Teschovirus A	Picornaviridae	11	12	12	True	True	0	True	5132	Pfam	1.6E-15	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1586	1760	5090	5615	False	False	0	0	0
118140	Teschovirus A	Picornaviridae	11	12	12	True	True	0	True	5133	Pfam	8.1E-49	InterPro:IPR022098	PF12337	Protein of unknown function (DUF3637)	33	99	431	632	False	False	0	0	0
118140	Teschovirus A	Picornaviridae	11	12	12	True	True	0	True	5134	CDD	4.42891E-35	InterPro:IPR033703	cd00205	rhv_like	518	709	1886	2462	False	False	0	0	0
118140	Teschovirus A	Picornaviridae	11	12	12	True	True	0	True	5135	Pfam	1.7E-68	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1799	2221	5729	6998	False	False	0	0	0
118140	Teschovirus A	Picornaviridae	11	12	12	True	True	0	True	5136	ProSiteProfiles	52.332	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1232	1396	4028	4523	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2368	Pfam	1.8E-31	InterPro:IPR000605	PF00910	RNA helicase	1149	1252	3938	4250	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2369	CDD	1.3128E-75		cd01699	RNA_dep_RNAP	1783	2065	5840	6689	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2370	Pfam	5.7E-33	InterPro:IPR001676	PF00073	picornavirus capsid protein	46	211	629	1127	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2370	Pfam	1.8E-6	InterPro:IPR001676	PF00073	picornavirus capsid protein	340	423	1511	1763	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2371	Pfam	2.9E-12	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1439	1625	4808	5369	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2372	Pfam	9.2E-75	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1664	2121	5483	6857	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2373	ProSiteProfiles	51.066	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1127	1289	3872	4361	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2374	Pfam	5.9E-94	InterPro:IPR024354	PF12944	Hepatitis A virus viral protein VP	529	691	2078	2567	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2375	CDD	8.04631E-40	InterPro:IPR033703	cd00205	rhv_like	310	477	1421	1925	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2376	Pfam	1.6E-13	InterPro:IPR007053	PF04970	Lecithin retinol acyltransferase	775	874	2816	3116	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2377	ProSiteProfiles	14.968	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1880	2001	6131	6497	False	False	0	0	0
70796	Tremovirus A	Picornaviridae	11	11	11	True	True	0	True	2378	CDD	5.53504E-32	InterPro:IPR033703	cd00205	rhv_like	77	240	722	1214	False	False	0	0	0
992212	SFTS virus HB29	Phlebovirus	2	4	4	True	True	0	True	4936	Pfam	4.8E-57	InterPro:IPR009878	PF07245	Phlebovirus glycoprotein G2	563	1071	1704	3231	False	False	0	0	0
992212	SFTS virus HB29	Phlebovirus	2	4	4	True	True	0	True	4937	Pfam	1.1E-28	InterPro:IPR010826	PF07243	Phlebovirus glycoprotein G1	198	555	609	1683	False	True	20	0	20
11591	Uukuniemi virus	Phlebovirus	2	4	4	True	True	0	True	4643	Pfam	9.2E-83	InterPro:IPR000930	PF00944	Alphavirus core protein	113	269			False	False	0	0	0
11591	Uukuniemi virus	Phlebovirus	2	4	4	True	True	0	True	4644	Pfam	1.9E-111	InterPro:IPR000936	PF00943	Alphavirus E2 glycoprotein	345	744			False	False	0	0	0
11591	Uukuniemi virus	Phlebovirus	2	4	4	True	True	0	True	4645	Pfam	1.1E-27	InterPro:IPR002533	PF01563	Alphavirus E3 glycoprotein	274	331			False	False	0	0	0
11591	Uukuniemi virus	Phlebovirus	2	4	4	True	True	0	True	4646	Pfam	1.2E-8	InterPro:IPR002548	PF01589	Alphavirus E1 glycoprotein	746	801			False	False	0	0	0
11591	Uukuniemi virus	Phlebovirus	2	4	4	True	True	0	True	4647	ProSiteProfiles	76.517	InterPro:IPR000930	PS51690	Alphavirus core protein (CP) domain profile.	120	268			False	False	0	0	0
11591	Uukuniemi virus	Phlebovirus	2	4	4	True	True	0	True	6959	Pfam	2.9E-75	InterPro:IPR009878	PF07245	Phlebovirus glycoprotein G2	514	998	1556	3011	False	False	0	0	0
11591	Uukuniemi virus	Phlebovirus	2	4	4	True	True	0	True	6960	Pfam	4.7E-37	InterPro:IPR010826	PF07243	Phlebovirus glycoprotein G1	80	494	254	1499	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2420	CDD	7.2743E-65		cd01699	RNA_dep_RNAP	1850	2115	6368	7166	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2421	Pfam	6.5E-48	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1529	1694	5405	5903	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2422	Pfam	3.1E-29	InterPro:IPR002527	PF01552	Picornavirus 2B protein	989	1089	3785	4088	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2423	ProSiteProfiles	14.697	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1938	2052	6632	6977	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2424	Pfam	2.3E-16	InterPro:IPR014838	PF08727	Poliovirus 3A protein like	1419	1478	5075	5255	False	True	2	2	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2425	ProSiteProfiles	58.916	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1193	1351	4397	4874	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2426	Pfam	4.5E-74	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1729	2168	6005	7325	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2427	Pfam	1.0E-21	InterPro:IPR003138	PF02226	Picornavirus coat protein (VP4)	2	65	824	1016	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2428	CDD	2.28643E-34	InterPro:IPR033703	cd00205	rhv_like	628	811	2702	3254	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2429	Pfam	2.3E-29	InterPro:IPR000605	PF00910	RNA helicase	1214	1311	4460	4754	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2430	ProDom	2.0E-71	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	989	1143	3785	4250	False	True	54	0	54
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2431	Pfam	1.8E-34	InterPro:IPR001676	PF00073	picornavirus capsid protein	349	511	1865	2354	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2431	Pfam	7.1E-59	InterPro:IPR001676	PF00073	picornavirus capsid protein	93	283	1097	1670	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2431	Pfam	1.9E-27	InterPro:IPR001676	PF00073	picornavirus capsid protein	610	755	2648	3086	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2432	CDD	3.61262E-43	InterPro:IPR033703	cd00205	rhv_like	389	546	1985	2459	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2433	ProDom	2.0E-5		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1268	1298	4622	4715	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2434	CDD	1.54985E-38	InterPro:IPR033703	cd00205	rhv_like	125	310	1193	1751	False	False	0	0	0
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2435	ProDom	8.0E-73	InterPro:IPR000081	PD001306	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	838	988	3332	3785	False	True	4	0	4
1849328	Enterovirus goat/JL14	Picornaviridae	11	11	11	True	True	0	True	2436	Pfam	1.0E-63	InterPro:IPR000081	PF00947	Picornavirus core protein 2A	858	984	3392	3773	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6258	Pfam	8.0E-8	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1849	1985	6015	6426	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6259	Pfam	1.3E-26	InterPro:IPR000605	PF00910	RNA helicase	1482	1585	4914	5226	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6260	ProSiteProfiles	11.639	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2244	2360	7200	7551	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6261	Pfam	7.2E-55	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2029	2478	6555	7905	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6262	ProSiteProfiles	45.351	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1459	1623	4845	5340	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6263	Pfam	7.9E-15	InterPro:IPR001676	PF00073	picornavirus capsid protein	401	492	1671	1947	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6263	Pfam	1.7E-9	InterPro:IPR001676	PF00073	picornavirus capsid protein	614	683	2310	2520	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6264	CDD	3.92696E-4		cd00009	AAA	1467	1611	4869	5304	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6265	CDD	2.89887E-62		cd01699	RNA_dep_RNAP	2155	2424	6933	7743	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6266	CDD	3.7543E-30	InterPro:IPR033703	cd00205	rhv_like	360	518	1548	2025	False	False	0	0	0
1659220	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN	Picornaviridae	11	11	11	True	True	0	True	6267	CDD	1.21441E-28	InterPro:IPR033703	cd00205	rhv_like	578	731	2202	2664	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5415	CDD	1.62437E-28	InterPro:IPR033703	cd00205	rhv_like	85	255	744	1257	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5416	CDD	2.15285E-55		cd01699	RNA_dep_RNAP	1890	2151	6159	6945	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5417	Pfam	6.8E-49	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1772	2184	5805	7044	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5418	ProSiteProfiles	14.697	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1974	2089	6411	6759	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5419	Pfam	8.3E-9	InterPro:IPR006703	PF04548	AIG1 family	784	844	2841	3024	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5420	Pfam	3.1E-14	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1615	1741	5334	5715	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5421	CDD	5.64633E-6		cd00009	AAA	1292	1420	4365	4752	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5422	Pfam	1.4E-11	InterPro:IPR001676	PF00073	picornavirus capsid protein	58	224	663	1164	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5423	CDD	4.44983E-19	InterPro:IPR033703	cd00205	rhv_like	316	469	1437	1899	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5424	Pfam	3.9E-26	InterPro:IPR000605	PF00910	RNA helicase	1295	1393	4374	4671	False	False	0	0	0
1534545	Chicken picornavirus 2	Picornaviridae	11	10	10	False	True	0	True	5425	ProSiteProfiles	41.679	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1271	1432	4302	4788	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1732	CDD	1.63261E-24	InterPro:IPR033703	cd00205	rhv_like	84	252	706	1213	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1733	Pfam	1.1E-26	InterPro:IPR000605	PF00910	RNA helicase	1217	1315	4105	4402	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1734	ProSiteProfiles	43.786	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1194	1355	4036	4522	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1735	Pfam	1.0E-44	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1720	2122	5614	6823	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1736	CDD	8.33331E-20	InterPro:IPR033703	cd00205	rhv_like	356	490	1522	1927	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1737	ProSiteProfiles	11.743	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1913	2028	6193	6541	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1738	Pfam	3.8E-6	InterPro:IPR001676	PF00073	picornavirus capsid protein	337	439	1465	1774	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1738	Pfam	4.8E-9	InterPro:IPR001676	PF00073	picornavirus capsid protein	77	220	685	1117	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1739	CDD	2.53882E-4		cd00009	AAA	1211	1341	4087	4480	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1740	CDD	1.66042E-52		cd01699	RNA_dep_RNAP	1822	2090	5920	6727	False	False	0	0	0
1534546	Chicken picornavirus 3	Picornaviridae	11	10	10	False	True	0	True	1741	Pfam	1.5E-16	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1520	1671	5014	5470	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5781	Pfam	3.0E-11	InterPro:IPR001676	PF00073	picornavirus capsid protein	344	434	1667	1940	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5781	Pfam	4.8E-31	InterPro:IPR001676	PF00073	picornavirus capsid protein	64	213	827	1277	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5782	ProSiteProfiles	16.237	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1979	2100	6572	6938	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5783	CDD	2.62111E-76		cd01699	RNA_dep_RNAP	1900	2165	6335	7133	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5784	Pfam	5.2E-32	InterPro:IPR000605	PF00910	RNA helicase	1222	1324	4301	4610	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5785	ProSiteProfiles	52.079	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1195	1361	4220	4721	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5786	CDD	6.37967E-42	InterPro:IPR033703	cd00205	rhv_like	293	484	1514	2090	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5787	Pfam	1.7E-85	InterPro:IPR024354	PF12944	Hepatitis A virus viral protein VP	550	717	2285	2789	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5788	Pfam	1.6E-5	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1552	1716	5291	5786	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5789	CDD	2.10236E-32	InterPro:IPR033703	cd00205	rhv_like	83	241	884	1361	False	False	0	0	0
1708572	Phopivirus	Picornaviridae	11	9	9	False	False	2	True	5790	Pfam	1.6E-99	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1755	2216	5900	7286	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6331	Pfam	1.5E-88	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1827	2264	6885	8199	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6332	ProSiteProfiles	56.791	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1249	1410	5151	5637	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6333	CDD	1.33199E-23	InterPro:IPR033703	cd00205	rhv_like	216	409	2052	2634	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6334	CDD	7.6939E-59		cd01699	RNA_dep_RNAP	1965	2226	7299	8085	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6335	Pfam	1.3E-17	InterPro:IPR001676	PF00073	picornavirus capsid protein	499	607	2901	3228	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6335	Pfam	2.8E-34	InterPro:IPR001676	PF00073	picornavirus capsid protein	181	384	1947	2559	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6336	CDD	3.99082E-17	InterPro:IPR033703	cd00205	rhv_like	681	884	3447	4059	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6337	Pfam	4.7E-17	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1606	1778	6222	6741	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6338	ProDom	3.0E-6		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1329	1359	5391	5484	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6339	Pfam	4.2E-30	InterPro:IPR000605	PF00910	RNA helicase	1272	1373	5220	5526	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6340	ProSiteProfiles	14.032	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2046	2164	7542	7899	False	False	0	0	0
1195365	Miniopterus schreibersii picornavirus 1	Picornaviridae	11	12	12	True	True	0	True	6341	CDD	6.65754E-35	InterPro:IPR033703	cd00205	rhv_like	459	643	2781	3336	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5056	CDD	8.26839E-8		cd00046	DEXDc	1123	1250	3824	4208	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5057	ProSiteProfiles	15.841	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2518	2632	8009	8354	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5058	ProSiteProfiles	11.282	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1112	1268	3791	4262	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5059	Pfam	4.2E-185	InterPro:IPR024347	PF12786	GB virus C genotype envelope	151	576	908	2186	False	True	210	210	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5060	CDD	3.22722E-52		cd01699	RNA_dep_RNAP	2427	2698	7736	8552	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5061	SMART	8.0E-8	InterPro:IPR014001	SM00487		1096	1274	3743	4280	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5062	Pfam	7.9E-7	InterPro:IPR002868	PF01506	Hepatitis C virus non-structural 5a protein membrane anchor	1897	1919	6146	6215	False	True	2	2	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5063	Pfam	2.3E-21	InterPro:IPR000745	PF01006	Hepatitis C virus non-structural protein NS4a	1554	1621	5117	5321	False	True	4	0	4
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5064	Pfam	2.6E-7	InterPro:IPR013192	PF08300	Hepatitis C virus non-structural 5a zinc finger domain	1928	1986	6239	6416	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5065	Pfam	8.1E-65	InterPro:IPR002518	PF01538	Hepatitis C virus non-structural protein NS2	705	902	2570	3164	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5066	ProSiteProfiles	52.699	InterPro:IPR002518	PS51693	Hepacivirus nonstructural protein 2 (NS2) protease domain profile.	800	925	2855	3233	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5067	CDD	2.02077E-6	InterPro:IPR001650	cd00079	HELICc	1278	1340	4289	4478	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5068	ProSiteProfiles	39.746	InterPro:IPR004109	PS51822	Hepacivirus/Pegivirus NS3 protease domain profile.	925	1105	3230	3773	False	True	1	1	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5069	Pfam	1.3E-65	InterPro:IPR004109	PF02907	Hepatitis C virus NS3 protease	955	1101	3320	3761	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5070	ProSiteProfiles	7.73	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1254	1435	4217	4763	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5071	Pfam	1.6E-28	InterPro:IPR013193	PF08301	Hepatitis C virus non-structural 5a domain 1b	1991	2088	6428	6722	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5072	Pfam	5.4E-127	InterPro:IPR002166	PF00998	Viral RNA dependent RNA polymerase	2313	2805	7394	8873	False	False	0	0	0
54290	GB virus C	Flaviviridae	10	8	8	False	True	0	True	5073	Pfam	1.6E-61	InterPro:IPR001490	PF01001	Hepatitis C virus non-structural protein NS4b	1653	1847	5414	5999	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4138	Pfam	1.5E-27	InterPro:IPR002518	PF01538	Hepatitis C virus non-structural protein NS2	801	992	2898	3474	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4139	ProSiteProfiles	47.862	InterPro:IPR002518	PS51693	Hepacivirus nonstructural protein 2 (NS2) protease domain profile.	890	1015	3165	3543	False	True	1	0	1
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4140	SMART	5.4E-8	InterPro:IPR014001	SM00487		1197	1369	4086	4605	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4141	ProSiteProfiles	12.125	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1206	1362	4113	4584	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4142	CDD	4.28958E-6	InterPro:IPR001650	cd00079	HELICc	1377	1493	4626	4977	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4143	ProSiteProfiles	16.944	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2955	3069	9360	9705	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4144	Pfam	8.7E-9	InterPro:IPR013193	PF08301	Hepatitis C virus non-structural 5a domain 1b	2132	2222	6891	7164	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4145	ProSiteProfiles	40.289	InterPro:IPR004109	PS51822	Hepacivirus/Pegivirus NS3 protease domain profile.	1015	1197	3540	4089	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4146	CDD	1.80942E-42		cd01699	RNA_dep_RNAP	2862	3086	9081	9756	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4147	Pfam	3.9E-51	InterPro:IPR004109	PF02907	Hepatitis C virus NS3 protease	1045	1192	3630	4074	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4148	Pfam	2.7E-6	InterPro:IPR000745	PF01006	Hepatitis C virus non-structural protein NS4a	1648	1696	5439	5586	False	False	0	0	0
1307803	Equine pegivirus 1	Flaviviridae	10	10	10	True	True	0	True	4149	CDD	1.2374E-10		cd00046	DEXDc	1220	1344	4155	4530	False	False	0	0	0
